ID,Possession Status,Availability Starts From,Floor No,Commercial,Developer,Approved Authority Name,Units Available,Price,Price (English),Flooring Type,Electricity Status,Maintenance Type,Maintenance Charges,Booking Amount,Landmark,Covered Area,Project Name,sqft Price ,Carpet Area,Area Name,Property Uniqueness,Unit of Carpet Area,Society,Ownership Type,furnished Type,Bathroom,Parking,Facing,Amenities Facing,Transaction Type,Floor Data,Type of Property,City,bedroom,Data Referred From,floors,Water Status,Luxury Flat,Covered Area,Carpet Area Unit,isPrimeLocationProperty,Tenants Preference,Location,Property,covArea Unit,isLuxuryServiceProvided,Property Lifespan,balconies,Rera,Power Back Up,Lift,Rain Water Harvesting,Club House,Swimming Pool,Gymnasium,Park,Parking,Security,Water Storage,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Visitor Parking,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,Jogging and Strolling Track,Outdoor Tennis Courts,Mansion,Downtown,Skyline View,Wrap Around Balcony,Island Kitchen Layout,Full Glass Wall,House help accommodation,Concierge Services,Garden View,Marble flooring,Well Furnished,Modular Kitchen,Helipad,Private pool ,Private Jaccuzi,Mini Cinema Theatre,Golf Course,Infinity Swimming Pool,Pool with temperature control ,Sea facing,Skydeck,Earth quake resistant,Theme based Architectures,Health club with Steam / Jaccuzi,Large Clubhouse ,Large Open space,Fingerprint Access,Grand Entrance lobby,Private Garage,Fireplace,Wine Cellar,Sky Villa,Water Front,Hilltop,Smart Home,Barbeque space,Kids play area,Library,Puja Room,Study,Servant Room,Store,Aerobics Room,Canopy Walk,Coffee Lounge & Restaurants,Dance Studio,Event Space & Amphitheatre,Flower Gardens,Guest Accommodation,Indoor Squash & Badminton Courts,Kids Play Area,Kids Play Pool With Water Slides,Library And Business Centre,Meditation Area,Multipurpose Courts,Recreational Pool,Rentable CommuniPfty Space,Retail Boulevard (Retail Shops),Cycling & Jogging Track,Fire Fighting Equipment,Aesthetically designed landscape garden,Possession By,NRI Pref,Land Area / Covered Area,Land Area Unit,Pantry Type
2178,Ready to Move,NA,1,N,NA,NA,NA,45000000,4.50 Cr,NA,NA,NA,NA,5000000,NA,3150,NA,14286,3150,Kandivali West,East Facing Property,Sq-ft,Y,Freehold,Unfurnished,4,NA,East,Main Road,Resale,1 of 2 Floor,Residential House,Mumbai,3,Owner,2,NA,F,3150,Sq-ft,N,Bachelors/Family,NA,NA,Sq-ft,0,15 to 20 years,2,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
2177,Ready to Move,NA,7,N,NA,ABAMNC,NA,15000000,1.50 Cr,Vitrified,NA,Monthly,NA,NA,Charcop MG Road,740,NA,20270,740,Kandivali West,NA,Sq-ft,N,Freehold,Unfurnished,2,NA,South,NA,Resale,7 of 7 Floor,Apartment,Mumbai,2,Owner,7,NA,F,740,Sq-ft,N,Bachelors/Family,"Kandivali West, Mumbai",2 BHK Flat,Sq-ft,0,Above 20 years,NA,NA,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
2176,Ready to Move,NA,12,N,NA,NA,NA,16500000,1.65 Cr,NA,NA,NA,NA,NA,NA,1175,NA,14043,725,Kandivali West,NA,Sq-ft,Y,Freehold,Furnished,2,NA,West,"Garden/Park, Pool",Rent/Lease,12 of 21 Floor,Apartment,Mumbai,2,Owner,21,NA,F,1175,Sq-ft,N,Bachelors/Family,"Kandivali West, Mumbai",2 BHK Flat,Sq-ft,0,New Construction,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
2175,Ready to Move,NA,1,N,Cooperative Group Housing Society,ABARWA,1,22500000,2.25 Cr,Vitrified,No/Rare Powercut,Monthly,800,1000000,Opposite Khira Industrial Estate,625,Shalimar CHS,36000,500,Kandivali West,East Facing Property,Sq-ft,Y,Freehold,Furnished,2,1 Open,East,Main Road,Resale,1 of 2 Floor,Apartment,Mumbai,1,Owner,2,Water Availability 24 Hours Available,F,625,Sq-ft,N,Bachelors/Family,"Kandivali West, Mumbai",1 BHK Flat,Sq-ft,0,Above 20 years,NA,NA,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
2174,Ready to Move,NA,2,N,Ahuja Constructions,NA,1,14500000,1.45 Cr,Vitrified,No/Rare Powercut,NA,NA,NA,NA,880,Sea Mist,16477,NA,Kandivali West,NA,Sq-ft,N,Co-operative Society,Furnished,2,NA,NA,Main Road,Resale,2 of 7 Floor,Apartment,Mumbai,2,Owner,7,Water Availability 24 Hours Available,F,880,NA,N,Bachelors/Family,"Kandivali West, Mumbai",2 BHK Flat,Sq-ft,0,10 to 15 years,2,NA,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2173,Ready to Move,NA,6,N,Sadguru Group Builders & Developers,NA,NA,28500000,2.85 Cr,Marbonite,NA,NA,NA,100000,kandivali metro station,1210,Kalpavruksh Garden 3,23554,950,Kandivali West,NA,Sq-ft,N,Co-operative Society,Semi-Furnished,3,NA,North - East,"Garden/Park, Main Road",Resale,6 of 16 Floor,Apartment,Mumbai,3,Owner,16,NA,F,1210,Sq-ft,N,Bachelors/Family,"Kandivali West, Mumbai",3 BHK Flat,Sq-ft,0,Less than 5 years,NA,NA,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2172,Ready to Move,NA,1,N,NA,MCGM,0,9999000,100 Lac,Vitrified,No/Rare Powercut,Monthly,2500,500000,"Off Link Road, Near Mahavir Nagar Metro Station.",650,Atul Blue Empire,15383,464,Kandivali West,NA,Sq-ft,N,Co-operative Society,Semi-Furnished,2,7 Open,North,Main Road,Resale,1 of 7 Floor,Apartment,Mumbai,1,Owner,7,Water Availability 24 Hours Available,F,650,Sq-ft,N,Bachelors/Family,"Kandivali West, Mumbai",1 BHK Flat,Sq-ft,0,10 to 15 years,1,NA,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2171,Ready to Move,NA,NA,N,NA,ABAAut,NA,180000000,18 Cr,Marble,No/Rare Powercut,Monthly,0,500000,Opp Fire brigade and Satabdi Hospital,5500,NA,32727,4500,Kandivali West,East Facing Property,Sq-ft,N,Freehold,Furnished,7,2 Covered,East,Main Road,Resale,NA,Villa,Mumbai,6,Owner,NA,Water Availability 24 Hours Available,F,5500,Sq-ft,N,Bachelors/Family,NA,NA,Sq-ft,0,10 to 15 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
2170,Ready to Move,NA,7,N,Bhavya Buildtech Associates,ABARWA,NA,55000000,5.50 Cr,"Vitrified,Ceramic Tiles,Marble",No/Rare Powercut,NA,NA,2100000,landmark is building name Bhavya height,1850,Bhavya Heights,29730,1280,Kandivali West,NA,Sq-ft,N,NA,Furnished,3,NA,NA,Main Road,Resale,7 of 22 Floor,Apartment,Mumbai,3,Owner,22,Water Availability 24 Hours Available,F,1850,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",3 BHK Flat,Sq-ft,0,5 to 10 years,4,NA,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2169,Ready to Move,NA,17,N,Red Brick Group,MCGM,NA,42000000,4.20 Cr,Vitrified,No/Rare Powercut,Monthly,16000,NA,"Mahavir Nagar , Link road",1962,Red Brick Ibis,21406,NA,Kandivali West,East Facing Property,Sq-ft,N,Co-operative Society,Semi-Furnished,3,1 Covered,East,Main Road,Resale,17 of 27 Floor,Apartment,Mumbai,3,Owner,27,Water Availability 24 Hours Available,F,1962,NA,Y,Bachelors/Family,"Kandivali West, Mumbai",3 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
2168,Ready to Move,NA,5,N,NA,NA,NA,11500000,1.15 Cr,NA,NA,Monthly,1800,NA,NA,NA,NA,NA,400,Kandivali West,NA,NA,Y,Freehold,Semi-Furnished,2,NA,North - East,"Garden/Park, Main Road",Resale,5 of 7 Floor,Apartment,Mumbai,1,Owner,7,NA,F,NA,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",1 BHK Flat,NA,0,5 to 10 years,NA,NA,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2167,Ready to Move,NA,11,N,NA,NA,NA,14800000,1.48 Cr,NA,NA,NA,NA,300000,Dahanukar Wadi Thakur International School,890,NA,16629,680,Kandivali West,East Facing Property,Sq-ft,Y,Co-operative Society,Unfurnished,2,NA,East,NA,Resale,11 of 13 Floor,Apartment,Mumbai,2,Owner,13,NA,F,890,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",2 BHK Flat,Sq-ft,0,Less than 5 years,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
2166,Ready to Move,NA,NA,N,NA,NA,1,21000000,2.10 Cr,Vitrified,No/Rare Powercut,NA,0,500000,Opp to HDFC bank mahavirnagar,800,NA,26250,627,Kandivali West,East Facing Property,Sq-ft,N,Freehold,Semi-Furnished,2,"1 Covered, 1 Open",East,Garden/Park,Resale,NA,Apartment,Mumbai,2,Owner,NA,Water Availability 24 Hours Available,F,800,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",2 BHK Flat,Sq-ft,0,15 to 20 years,NA,NA,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2165,Ready to Move,NA,1,N,NA,ABAMNC,1,15000000,1.50 Cr,Vitrified,No/Rare Powercut,Monthly,3300,NA,near mahavir nagar,NA,NA,20000,641,Kandivali West,East Facing Property,Sq-ft,N,Co-operative Society,Unfurnished,2,1 Open,East,NA,Resale,1 of 6 Floor,Apartment,Mumbai,2,Owner,6,Water Availability 24 Hours Available,F,NA,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",2 BHK Flat,Sq-ft,0,Above 20 years,NA,NA,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2164,Ready to Move,NA,NA,N,NA,NA,NA,180000000,18 Cr,"Vitrified,Ceramic Tiles,Granite",No/Rare Powercut,NA,0,0,Opposite to  kandivali Fire Brigade,4500,NA,40000,3500,Kandivali West,East Facing Property,Sq-ft,N,Freehold,Semi-Furnished,6,"1 Covered, 1 Open",East,NA,Resale,NA,Villa,Mumbai,6,Owner,NA,Water Availability 24 Hours Available,F,4500,Sq-ft,Y,Bachelors/Family,NA,NA,Sq-ft,0,10 to 15 years,NA,NA,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
2163,Ready to Move,NA,7,N,NA,NA,NA,6500000,65 Lac,Normal Tiles/Kotah Stone,No/Rare Powercut,Monthly,1600,100000,Near Vodafone Gallery,850,NA,7647,560,Kandivali West,Near Vodafone Gallery,Sq-ft,N,Co-operative Society,Unfurnished,2,1 Open,North - East,"Garden/Park, Main Road",Resale,7 of 8 Floor,Apartment,Mumbai,2,Owner,8,Water Availability 1 Hour Available,F,850,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",2 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
2162,Ready to Move,NA,21,N,DB Realty Pvt. Ltd.,NA,NA,36000000,3.60 Cr,Vitrified,NA,NA,NA,NA,Link Road and MG Road junction,1425,Orchid Suburbia,25263,NA,Dhanukar Wadi,East Facing Property,Sq-ft,N,Co-operative Society,Semi-Furnished,3,NA,East,Main Road,Resale,21 of 21 Floor,Apartment,Mumbai,3,Owner,21,NA,F,1425,NA,Y,Bachelors/Family,"Dhanukar Wadi, Mumbai",3 BHK Flat,Sq-ft,0,5 to 10 years,NA,NA,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2161,Ready to Move,NA,NA,N,NA,ABARWA,1,16000000,1.60 Cr,Vitrified,NA,NA,0,500000,SBI Bank,900,NA,17778,650,Kandivali West,East Facing Property,Sq-ft,N,Freehold,Unfurnished,2,NA,East,Garden/Park,Resale,NA,Apartment,Mumbai,2,Owner,NA,NA,F,900,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",2 BHK Flat,Sq-ft,0,10 to 15 years,2,NA,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
2160,Ready to Move,NA,3,N,NA,NA,1,19000000,1.90 Cr,Marble,No/Rare Powercut,Monthly,3450,1000000,Bank of Baroda,1044,NA,18199,800,Charkop Sector 5,NA,Sq-ft,N,Freehold,Semi-Furnished,3,1 Covered,West,Main Road,Resale,3 of 7 Floor,Apartment,Mumbai,2,Owner,7,Water Availability 24 Hours Available,F,1044,Sq-ft,N,Bachelors/Family,"Charkop Sector 5, Mumbai",2 BHK Flat,Sq-ft,0,Above 20 years,NA,NA,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
2159,Ready to Move,NA,7,N,NA,NA,NA,9000000,90 Lac,NA,NA,NA,NA,NA,NA,NA,Atul Blue Empire,NA,330,Kandivali West,NA,NA,Y,Freehold,Unfurnished,2,NA,West,NA,Resale,7 of 7 Floor,Apartment,Mumbai,1,Owner,7,NA,F,NA,Sq-ft,N,Bachelors/Family,"Kandivali West, Mumbai",1 BHK Flat,NA,0,5 to 10 years,3,NA,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2158,Ready to Move,NA,NA,N,NA,NA,1,9500000,95 Lac,Vitrified,No/Rare Powercut,NA,0,0,Lifeline Medicare Hospital Charkop,741,NA,12821,475,Kandivali West,East Facing Property,Sq-ft,N,Freehold,Unfurnished,2,1 Covered,East,Main Road,Resale,NA,Apartment,Mumbai,1,Owner,NA,Water Availability 24 Hours Available,F,741,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",1 BHK Flat,Sq-ft,0,5 to 10 years,1,NA,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
2157,Ready to Move,NA,17,N,Raunak Group,NA,NA,27000000,2.70 Cr,Vitrified,NA,NA,NA,NA,NA,1100,Sai Dham Tower,24545,950,Kandivali West,NA,Sq-ft,N,Co-operative Society,Furnished,3,NA,West,Main Road,Resale,17 of 18 Floor,Apartment,Mumbai,3,Owner,18,NA,F,1100,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",3 BHK Flat,Sq-ft,0,5 to 10 years,4,NA,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2156,Ready to Move,NA,3,N,Integrated Spaces Ltd.,NA,NA,22500000,2.25 Cr,Vitrified,No/Rare Powercut,NA,0,100000,Pawar Public School,1200,Pranay Vidya,18750,747,Kandivali West,East Facing Property,Sq-ft,N,Freehold,Furnished,2,1 Open,East,"Garden/Park, Main Road",Resale,3 of 10 Floor,Apartment,Mumbai,2,Owner,10,Water Availability 24 Hours Available,F,1200,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",2 BHK Flat,Sq-ft,0,10 to 15 years,1,NA,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
2155,Ready to Move,NA,4,N,NA,NA,NA,11300000,1.13 Cr,NA,NA,NA,NA,NA,NA,572,NA,19755,440,Mahavir Nagar,NA,Sq-ft,Y,Co-operative Society,Unfurnished,2,NA,North,NA,Resale,4 of 8 Floor,Apartment,Mumbai,1,Owner,8,NA,F,572,Sq-ft,Y,Bachelors/Family,"Mahavir Nagar, Mumbai",1 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2154,Ready to Move,NA,15,N,Sethia Infrastructure,MCGM,NA,10500000,1.05 Cr,"Vitrified,Wooden",No/Rare Powercut,Monthly,3775,200000,Laljipada PoliceChowky,625,Sethia Kalpavruksh Heights,16800,420,Kandivali West,Newly Constructed Property,Sq-ft,N,Freehold,Semi-Furnished,2,NA,North,Main Road,New Property,15 of 23 Floor,Apartment,Mumbai,1,Owner,23,Water Availability 24 Hours Available,F,625,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",1 BHK Flat,Sq-ft,0,Less than 5 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,Y,NA,NA,NA
2153,Ready to Move,NA,4,N,Ravi Group,NA,NA,30000000,3 Cr,NA,NA,NA,NA,NA,d Mart,1285,Kalpavruksh Garden 1,23346,951,Kandivali West,East Facing Property,Sq-ft,Y,Co-operative Society,Furnished,3,NA,East,NA,Resale,4 of 11 Floor,Apartment,Mumbai,3,Owner,11,NA,F,1285,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",3 BHK Flat,Sq-ft,0,15 to 20 years,3,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
2152,Ready to Move,NA,2,N,NA,NA,0,10400000,1.04 Cr,Vitrified,No/Rare Powercut,Monthly,2500,NA,NA,600,Shruti,17333,NA,Charkop Sector 6,NA,Sq-ft,Y,Co-operative Society,Semi-Furnished,2,1 Covered,North - East,NA,Resale,2 of 7 Floor,Apartment,Mumbai,1,Owner,7,Water Availability 24 Hours Available,F,600,NA,Y,Bachelors/Family,"Charkop Sector 6, Mumbai",1 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,Y,NA,NA,NA
2151,Ready to Move,NA,7,N,NA,NA,NA,15000000,1.50 Cr,NA,NA,NA,NA,NA,"Dahanukarwadi Metro Station 2 min Link Road 2 min kandivali station 10 min nearby hospitals 5 mins, Thakur International school 15 min Grocery shops 2 min nearby Hote 2 minl",NA,Agarwal Nimmit Towers II,NA,678,Kandivali West,NA,NA,Y,NA,Unfurnished,2,NA,North,"Garden/Park, Main Road",Resale,7 of 23 Floor,Apartment,Mumbai,2,Owner,23,NA,F,NA,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",2 BHK Flat,NA,0,Less than 5 years,NA,NA,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
2150,Ready to Move,NA,6,N,NA,NA,1,22000000,2.20 Cr,"Vitrified,Ceramic Tiles,Marble",NA,Monthly,3500,NA,1 KM FROM KANDIVALI STATION (W) at ATUL TOWER.,1300,NA,16923,952,Kandivali West,NA,Sq-ft,Y,Freehold,Unfurnished,3,NA,North,Main Road,Resale,6 of 12 Floor,Apartment,Mumbai,3,Owner,12,NA,F,1300,Sq-ft,Y,Bachelors/Family,"Kandivali West, Mumbai",3 BHK Flat,Sq-ft,0,10 to 15 years,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA
